link,number,requirement,addr,time,job_name,duty,type 
http://hr.tencent.com/position_detail.php?id=32079&keywords=&tid=0&lid=0,2,研究生3年，本科5年以上数据处理、分析相关项目经验；参与过完整的数据采集、数据清洗整理、分析和建模工作者优先；熟练使用SQL，Hive等技术，了解Hadoop工作原理；熟悉linux操作系统开发环境，熟悉C++等计算机语言；数据敏感，有良好的逻辑思维能力，较强的沟通能力和团队合作精神，勇于承担工作压力。,深圳,2017-10-30,HY2-数据分析开发师（深圳）,负责游戏业务的数据分析工作；负责各游戏业务基础指标建设和开发；重点游戏的业务内数据分析、主题分析、预测模型建立；跨业务的用户分析和营销方案模型策划和设计。,技术类
http://hr.tencent.com/position_detail.php?id=32607&keywords=&tid=0&lid=0,2,计算机相关专业，本科及以上学历，良好的理论基础，至少2年工作经验；精通PHP，掌握常用PHP开发框架，掌握其他开发语言（Python、C\C++）更佳；能够熟练基于LAMP技术构建web应用程序；了解前端技术，包括JS、HTML、CSS；良好的需求理解能力，良好的沟通能力，有清晰的思路及缜密的思考能力。,深圳,2017-10-30,HY2-PHP开发工程师（深圳）,负责内部Web系统后台开发；根据产品需求，输出解决方案，并持续推进落地；负责现有系统的稳定性、性能调优等的设计与实现。,技术类
http://hr.tencent.com/position_detail.php?id=30984&keywords=&tid=0&lid=0,1,大学本科以上学历（有经验者可适当放宽范围），具有游戏深度体验以及有客户面对面投诉处理经历的资深者优先考虑；至少3年以上投诉处理相关工作经验，了解不同类型的游戏客户及游戏行业的发展状态，熟悉游戏用户的消费行为；具备良好的沟通能力、协调能力、创新能力，且文字撰写能力好。完成工作的主动性和独立性强，并能承受一定的工作压力;具备危机预警和处理能力，工作主动，热情、需要严谨及细致的工作态度，需较强的逻辑思维能力，具备优秀的数据分析能力都优先考虑；熟练使用OFFICE软件、Axure软件，熟悉Excel高级函数，熟悉SQL、VBA、SPSS更佳。,深圳,2017-10-30,HY2-投诉处理谈判专家（深圳）,负责受理敏感类投诉，重大敏感风控类投诉协调相关部门推动问题处理;对上门类等风控单据预警，并及时与公关，法务等推动解决，避免造成不良舆论影响;日常投诉数据沉淀分析和小结；针对腾讯游戏升级的个性用户投诉问题处理；从客户角度出发，针对业务流程及工作流程提出合理化建议（包含流程制定、内容更新，为一线提供更有效率的问题解决方案）。,客户服务类
http://hr.tencent.com/position_detail.php?id=33045&keywords=&tid=0&lid=0,1,计算机相关专业，本科及以上学历，良好的理论基础，至少2年工作经验；精通PHP，掌握常用PHP开发框架，掌握其他开发语言（Python、C\C++）更佳；能够熟练基于LAMP技术构建web应用程序；了解前端技术，包括JS、HTML、CSS；良好的需求理解能力，良好的沟通能力，有清晰的思路及缜密的思考能力。,深圳,2017-10-30,HY2-PHP开发工程师（深圳）,负责腾讯游戏大数据平台web后台开发；根据产品需求，输出解决方案，并持续推进落地；负责现有系统的稳定性、性能调优等的设计与实现。,技术类
http://hr.tencent.com/position_detail.php?id=29702&keywords=&tid=0&lid=0,1,精通mysql数据库的运行机制和体系架构，熟悉redis，mongodb等熟练掌握Unix/Linux操作系统基础工具和命令熟练掌握shell脚本编程，至少对python/perl/go等1~2种语言熟悉熟悉python+django或go+beego框架对git版本管理工具熟悉有良好的沟通能力和团队协作精神，工作认真负责、踏实、勤奋、有责任心有相关DB管理系统开发经验者优先,深圳,2017-10-30,HY2-游戏云存储开发工程师（深圳）,负责游戏云存储平台管理系统的开发及重构工作；负责游戏DB服务器监控、性能分析工具和视图、备份系统等开发工作；负责DB管理的场景化优化工作,技术类
http://hr.tencent.com/position_detail.php?id=29202&keywords=&tid=0&lid=0,1,本科以上学历，计算机类或相关专业；2年以上互联网行业经验、2年以上的服务器维护经验；精通Linux、Windows的系统管理，对系统性能有一定的认识；熟悉Apache、Iptables、Nginx、Mysql、Squid、Ftp、Php的基本配置和维护；熟悉mysql、sqlserver等数据库应用；精通shell、perl、python至少一门脚本语言；熟悉负载均衡、双机热备；对服务器硬件知识有一定的了解；有大型网站维护经验者优先；有较强的抗压能力、沟通能力、推动能力和较好的服务意识。,深圳,2017-10-30,HY2-自研游戏运维工程师（深圳）,负责网络游戏业务的部署、新版本的发布、服务端的变更；负责与游戏运营项目组的日常沟通交流，接收并处理项目组提出的运维需求；负责项目组相关运营支撑工具的开发(python)；负责日常运维工作的自动化、工具化建设；负责新游戏的接入、架构评估、痛点挖掘优化；负责监控网络游戏业务的运行状况，及时处理游戏运行中出现的故障，保障网络游戏服务的正常提供；负责玩家用户行为相关的elasticSearch系统的可用性维护。,技术类
http://hr.tencent.com/position_detail.php?id=33681&keywords=&tid=0&lid=0,2,本科以上学历，计算机类或相关专业；2年以上互联网行业经验、2年以上的服务器维护经验；精通shell、perl、python至少一门脚本语言；精通Linux、Windows的系统管理，对系统性能有一定的认识；熟悉Apache、Iptables、Nginx、Mysql、Squid、Ftp、Php的基本配置和维护；熟悉mysql、sqlserver等数据库应用；熟悉负载均衡、双机热备； 对服务器硬件知识有一定的了解；有大型网站维护经验者优先；有较强的抗压能力、沟通能力、推动能力和较好的服务意识；英语口语能力较好者优先；具备良好的分析解决问题能力及团队合作能力。,深圳,2017-10-30,HY2-海外游戏运维工程师（深圳）,负责海外网络游戏业务的部署、新版本的发布、服务端的变更；负责与海外游戏运营项目组的日常沟通交流，接收并处理项目组提出的运维需求；负责海外项目组相关运营支撑工具的开发；负责海外游戏业务日常运维工作的自动化、工具化建设；负责海外新游戏的接入、架构评估、痛点挖掘优化；负责监控海外网络游戏业务的运行状况，及时处理游戏运行中出现的故障，保障网络游戏服务的正常提供；责海外网络游戏业务的设备预算和带宽预算的申请和滚动；负责分析海外业务发展的趋势，并提前准备所需设备和带宽资源。,技术类
http://hr.tencent.com/position_detail.php?id=33680&keywords=&tid=0&lid=0,1,"计算机相关专业，3年及以上相关工作经验,有扎实的计算机理论基础；Linux环境服务器开发的经验，精通Socket网络编程、服务器开发工作；开发语言golang、java、C/C++不限，至少精通掌握一种；具有IO处理、多线程、RPC等后台基础开发使用经验者优先；良好的学习能力、沟通能力、适应能力，责任心强，能在压力下独立解决问题；热爱互联网，喜欢挑战者优先；具备良好的学习能力、分析解决问题能力。",深圳,2017-10-30,HY2-DataMore后台开发工程师（深圳）,负责腾讯游戏大数据平台的后台开发工作，高并发场景下的数据服务工作。,技术类
http://hr.tencent.com/position_detail.php?id=28921&keywords=&tid=0&lid=0,1,"计算机相关专业，3年及以上相关工作经验,有扎实的计算机理论基础；熟练Java、Python服务端编程，有良好的编码习惯；深入理解MapReduce，熟练使用Storm、Hadoop、Spark，并阅读部分源码；熟练使用HDFS、Hbase、Kafka、ElasticSearch、Solr；深入理解Lucene，有优化经验者优先；具备良好的学习能力、分析解决问题能力；具有高度的责任心和团队合作精神。",深圳,2017-10-30,HY2-大数据高级工程师（深圳）,负责腾讯游戏运营数据云平台的建设；负责海量数据的实时计算、离线计算、存储、查询；参与数据平台自助化建设。,技术类
http://hr.tencent.com/position_detail.php?id=25234&keywords=&tid=0&lid=0,1,大学本科以上，计算机及相关专业，三年以上云计算系统架构设计、应用和开发经验；熟悉linux下C、C++开发语言，对多进程多线程及网络编程有较深刻的理解；熟练掌握Go语言及并发编程；掌握 kubernetes ，mesos等编排服务框架以及能对它们进行二次开发优先；熟悉Docker环境的网络性能调优以及网络解决方案，如Flannel等开源技术优先；熟悉Docker的相关开源技术，掌握Docker源码者优先；工作激情，有良好的团队协作精神，富有责任心，能承受一定强度的工作压力。,深圳,2017-10-30,HY2-容器云高级开发工程师（深圳）,负责容器云平台的架构设计与开发工作；负责Docker等关键技术研究和开发工作；负责Kubernetes等编排服务框架的开发工作；,技术类
